product_id,product_name,product_url,reviewer_name,rating,sentiment,confidence,score,roberta_label,method,title,review_text,date,verified_purchase,helpful_count
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,neutral,0.5644,0.5,neutral,roberta,,the formula for the tablets has changed since last year and they don't dissolve as well as they used to but it still helps to keep toilet bowls cleaner than they would without them,,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,neutral,0.6231,0.5,neutral,roberta,,"This does NOT make your water blue. However, it does make bubbles every time you flush, much like urine bubbles that don't go down. it does help to keep the toilet clean. (Less scrubbing). Each tablet lasts about 2 weeks (for me). It depends on how many people in your household. The instructions says don't handle tablet with bare hands, yet the packaging is difficult to open. Either wear gloves when tearing open the pouch or use scissors to cut open the pouch first. Tearing it open is not that easy.",,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.4662,0.2669,negative,roberta,Where's the Bleach?,"The price was great, about half the cost of my usual Clorox. When I opened the wrapper, there was no hint of bleach smell; within a week the bowl was dirty again and the tablet had become a tiny puddle of gel. We've never had issues with Great Value products, but this one didn't work for us.",,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.9093,0.0453,negative,roberta,horrible product,"horrible product, it only smells to bleach for like 3 flushes , it stop smelling or doing anything . I got curious of why it stopped working just to see a giant swollen sticky thing in the bottom of the tank, I pull it out , (wich was very gross) and I noticed it didn't smell to anything just like plastic, I just throw it in the trash and the new ones too. I guess I should had pay a little more and buy the authentic bleach tablets from the original brand",,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.7695,0.1152,negative,roberta,Goop and mold,"These are terrible!! I've purchased numerous Grear Value brands before and they're normally comparable to name brand, but these are GARBAGE! I deep cleaned all our toilets (we have 3) and added one of these “tablets” After a couple hours and flushing, the water would be foamy. Over a week, the “tablet” in the tank turned into a pile of goop. Mold began to accumulate inside the bowl! I just cleaned the toilets literally only a week ago! I had been an avid user of the Clorox Bleach tablets and will definitely be going back. The only time I would get mold in the toilet is when the tablet ran out. Save your money.",,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.9251,0.0375,negative,roberta,BE WARNED!,DO NOT PURCHASE THIS! It turns into a gelatinous goo in your tank. It caused so many issues it was unbelievable. My husband was able to fix the problems (in all three toilets!) but what about people who aren't handy? Plumbers must love products like this! Walmart was out of the Clorox brand so I bought these. I won't use products like this ever again after doing a quick web search and seeing how bad all of them are for toilets.,,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.9539,0.0231,negative,roberta,Horrible!,"Horrible, horrible product. Becomes a blob in the toilet tank that I had to fish out of 2 tanks. Mold started to form in my tank 2 days after dropping these in. There isn't even the faintest smell of bleach. Zero cleaning power. Total waste of money. Read the other negative reviews. Stick with the well known brand for bleach tablets.",,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.9407,0.0297,negative,roberta,DOES NOT WORK,I got this brand instead of the Clorox brand to save some money. I did save money but these drop ins DO NOT work at all. They just made a gel where it settled in my toilet tank that I had to clean out before I could replace with the Clorox ones I usually buy.,,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.9454,0.0273,negative,roberta,Complete Mess!,"Horrible product—formula has changed. This used to be a great product, I've used them for years. The product has changed in the worst possible way. It doesn't dissolve properly in the tank, it just festers and turn into a useless mess that you have to empty the tank and clean out the mess—will not buy again!",,False,0
5265533783,,https://www.walmart.com/ip/Great-Value-Automatic-Toilet-Bowl-Cleaner-Tablets-with-Bleaching-Action-3-5-oz-4-Count/5265533783,Anonymous,,negative,0.9505,0.0247,negative,roberta,Terrible product—don't waste your money,"This product is worthless. It used to be good, but they changed the formula and now it is terrible. It does not help my toilet stay clean. It doesn't dissolve like the old tablets used to—the best way I can describe how it looked after a couple of days was like it was melting. It disappeared quickly and did nothing to help clean the toilet. It's worthless and I will be purchasing a different brand from now on.",,False,0
