product_id,product_name,product_url,reviewer_name,rating,sentiment,confidence,score,roberta_label,method,title,review_text,date,verified_purchase,helpful_count
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.508,0.5,neutral,roberta,,The base is not nearly sturdy enough to hold the top up. I had to get another base for safety. The top works perfectly fine. I will buy another if I can find another base.,,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.7025,0.5,neutral,roberta,Leaked Propane,"I was going camping in cold weather and brought this for use in my tent. I tested it before I left and it lit and worked. I left the propane tank attached. While on the drive, I noticed the smell of propane in my car. This heater was leaking propane. I immediately disassembled it and continued on. At the campsite, I attached two different bottles of new propane bottles, and you could hear the hiss of a leak. No matter how I careful to make sure it was screwed on and tightened. Ended up not using it in fear of a gas buildup causing suffocation or fire. Returning as soon as I get back home.",,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.4935,0.5,neutral,roberta,,"Issues I've found: 1)it takes more Force to push the button 2) you have to hold it longer than 30 seconds to get it ignited and start to spread the gas across the surface 3) this is purely a radiant heater and does not have any kind of fan or force to project the heat outward so you practically have to be over top of it to feel the warmth or being an enclosed area like a tent. All that being said, it does provide consistent heat and any heat is better than no heat.",,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.7502,0.5,neutral,roberta,,I have not opened the package or seen the item as it was a gift,,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.6975,0.5,neutral,roberta,Remote Beach Camping heater,Instead of relying on a campfire which you cantInstead of relying on a campfire which you cant really bring into your tent you can definitely rely on this for 5.6 hours and then it burns out and then you unscrew the propane tank and screw on another one and youre good for another 5.6 hours. We heated a four person tent pretty nicely in 50° weather at the beach in the rain,,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.7691,0.5,neutral,roberta,,"Dependable heat, however I would like a longer runtime",,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.4409,0.5,neutral,roberta,,Quality is good but it's over priced in general. Walmart price was competitive with other stores.,,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.6908,0.5,neutral,roberta,meh,"The heating radius wasn't very big. After about a foot away, the heat wasn't noticeable.",,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.474,0.5,neutral,roberta,When the Electricity Goes Out in the Winter,"Winter doesn't necessarily mean “winter blues”. I found this propane tank to be cost-effective, easy to assemble and dismantle the propane tank, and great self-assurance of warmth when the electricity goes during a winter storm in Western New York.",,False,0
618129848,,https://www.walmart.com/ip/Mr-Heater-Brand-3-800-BTU-Little-Buddy-Portable-Radiant-Propane-Heater-New/618129848?classType=VARIANT&athbdg=L1600,Anonymous,,neutral,0.5877,0.5,neutral,roberta,"Bigger than we thought, need back pack to carry it","Started up first time no issues, did not realize there are no heat settings. It is simply turn on and off. Worked good in the ice shanty not sure it would heat up to 95sqft as mentioned on add though.",,False,0
