product_id,product_name,product_url,reviewer_name,rating,sentiment,confidence,score,roberta_label,method,title,review_text,date,verified_purchase,helpful_count
1855673917,,https://www.walmart.com/ip/Tops-for-Women-Plus-Size-Short-Sleeve-Blouse-Shirts-Polyester-Multiple-Color-Options-S-5XL/1855673917?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.6632,0.5,neutral,roberta,Depends on color/collar big,"I initially bought this in blue because it looked like it could be a “safe” color. For the $3 price, I was concerned the colors may be neon, even though not described that way. The blue is a bit neon for public wear, the collar is big and it looked frumpy on me, so I didn't like it, but my mom liked it as a PJ top, so we ordered other colors at the price. We've been pleasantly surprised by the green, purple and especially the WHITE!!! The fabric feels very close to a regular tshirt, but it doesn't wrinkle and it doesn't look like polyester or spandex (on the white one, in particular). The red and blue are much cheaper looking because of the “neon” look of the colors in person. The red is more of a Christmas red - a slight orange tint. I highly recommend the white (5 stars). Others are ok: Green %26 purple (3.5 stars). Blue %26 red (3 stars if you just wear them around home. 1.5 stars if you expect to add them to your wardrobe.) We got the black, but I don't think I've seen it on her yet and I can't find it for the pic or review.",,False,0
16966666409,,https://www.walmart.com/ip/Fantaslook-Two-Piece-Sets-for-Women-Fall-Outfits-Fashion-Lounge-Sets-V-Neck-Tops-Long-Pants-Tracksuit-Vacation-Travel-Outfits/16966666409?classType=VARIANT&from=/search,Anonymous,,neutral,0.4871,0.5,neutral,roberta,Sizing??,I normally wear a medium I'm going to return and order a larger size. It fits a little too snug for me. Matter of taste!!!,,False,0
16966666409,,https://www.walmart.com/ip/Fantaslook-Two-Piece-Sets-for-Women-Fall-Outfits-Fashion-Lounge-Sets-V-Neck-Tops-Long-Pants-Tracksuit-Vacation-Travel-Outfits/16966666409?classType=VARIANT&from=/search,Anonymous,,neutral,0.6798,0.5,neutral,roberta,Easy Soft Outfit,like easy soft outfit while recovering from surgery soft went up on size,,False,0
16966666409,,https://www.walmart.com/ip/Fantaslook-Two-Piece-Sets-for-Women-Fall-Outfits-Fashion-Lounge-Sets-V-Neck-Tops-Long-Pants-Tracksuit-Vacation-Travel-Outfits/16966666409?classType=VARIANT&from=/search,Anonymous,,neutral,0.8034,0.5,neutral,roberta,,Material comfortable. Shorts are a bit shorter possibly for a plus size older woman.,,False,0
15860516837,,https://www.walmart.com/ip/PPCHVOMEY-Comfort-Orthopedic-Sneakers-for-Women-Arch-Support-Breathable-Sneakers-with-Slip-Resistant-Sole-Casual-Walking-Orthopedic-Shoes/15860516837?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.7218,0.5,neutral,roberta,,These run small so I suggest getting a half size larger than normal. Don't expect to tie them as the laces are short,,False,0
2775653765,,https://www.walmart.com/ip/VONMAY-Unisex-Clogs-Thick-Sole-EVA-Clog-Non-slip-Sandals-Comfort-Garden-Shoes/2775653765?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4847,0.5,neutral,roberta,Win some... lose some...,"I originally ordered 2 different styles of 'Crocs' and a pair of leopard print shoes, ordering according to the measurements of my feet, size 8 - 8%261/2. The shoes did fit okay. The 'Crocs' turned out to be much too large. One was not in the pattern as pictured. So, I ordered another pair of each style of 'Crocs' in size 7. One was sent in the correct size which I am keeping. This style, which I am reviewing was sent in a size 11... way too large... but in the same pattern as originally pictured!!! Now I have to go through the process of returning things... ugh!!!",,False,0
2775653765,,https://www.walmart.com/ip/VONMAY-Unisex-Clogs-Thick-Sole-EVA-Clog-Non-slip-Sandals-Comfort-Garden-Shoes/2775653765?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.5594,0.5,neutral,roberta,,"I'm returning this brand, as I've also purchased the original Crocs from Walmart. I would prefer to stick with the Crocs I know after seeing this brand.",,False,0
2775653765,,https://www.walmart.com/ip/VONMAY-Unisex-Clogs-Thick-Sole-EVA-Clog-Non-slip-Sandals-Comfort-Garden-Shoes/2775653765?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.5004,0.5,neutral,roberta,Run large,"These are good for what I bought them for (shoes to wear when we have to go to the dump), but they run very large and will slip off if you do a lot of walking in them. I don't think they would be good for yard work or marine environments. The pink is a true light pink, not a coral pink as it appears on the screen. This actually was a nice surprise as I prefer true pink. They are very light.",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.635,0.5,neutral,roberta,,"The lining rolls when the slipper is put on. Also, it was a good idea for me to order a larger size so I could wear socks in the winter since the top snags on the top of my foot. Had I ordered my normal size I would not be able to get the slipper on.",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.6482,0.5,neutral,roberta,,"don’t really mean to sound condescending but the box came like it went through WWII, other than that, shoes are comfortable and it is what the picture says it is. depending on ur shoe size, keep ur size on the order— since it’s true to size but it runs a tiny bit large",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4731,0.5,neutral,roberta,Get what you pay for!,Got the product on sale for Black Friday deals- wanted the “Pawz” brand but they weren’t on sale. The shoes are super light and not very sturdy. The back heel part isn’t high enough so I have to walk weird so the shoes don’t slip off since they are also fuzzy inside(which is fine),,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.3862,0.5,neutral,roberta,Not cushiony and too stiff,"They look great on the ad and in person, but they are too stiff, not pliable, and the bottom of the slipper is too flat, not at all cushiony. They do provide warmth to my feet and that is the reason I am keeping them.",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.5275,0.5,neutral,roberta,Fall alert,The fit is fine except these shoes are a bit wide for my size medium shoe. I chose the black in 8/9 size. The soles are not slip proof or non slip even a little bit. Tho I tried to be careful when walking I did fall today while wearing these.,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.8322,0.5,neutral,roberta,,"II wouldI would orderI would order aI would order a smallI would order a smallerI would order a smaller sizeI would order a sma i would order a smaller size they run a little large to me, but are comfortable except for my foot slipping inside of them i would order a smaller size they run a little large to me, but are comfortable except for my foot slipping inside of them",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4384,0.5,neutral,roberta,Found the exact same thing for less somewhere else,"I was super excited when I saw these slippers for my daughter on sale pre-Black Friday. I thought the price seemed decent for what the photos showed. I placed my order and waited. Come to find out the product is not coming from a Walmart warehouse but in fact is coming from China directly. My package was delayed/delivered over a week later than originally stated. I waited until the week of Christmas to open the package and check out my purchase and man was I surprised. A few weeks back I had ordered what I thought were a similar pair of slipper for myself on T-E-M-U. They arrived and I opened them the same time I opened the Walmart set. I was beyond annoyed when my six dollar pair of slippers were the EXACT same size same as the set from Walmart that were three times as much. All of that being said, I will review the actual slippers themselves not the shady practices of the third party seller. The slippers are decently cute in person, not as nice looking as they were online. The bottom sole is very strange almost plastic. Would I knowingly purchase this same pair again? Probably not. I think I have had beater luck buying in store at Walmart or Sam’s Club and will go that route from now on.",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.3473,0.5,neutral,roberta,Not worth $49.99 but cute sale item,These are cute and comfy but I felt obligated to leave a review after getting a “great deal” on Black Friday. I purchased for $16.99 regular price $49.99 and thought I got a great deal. They are cute but the quality is nowhere even close to being worth $50! These are fairly priced at $16.99 and I would never pay a penny more.,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4314,0.5,neutral,roberta,Nice but not suede,The actual slipper is fine. The lower rating comes from the pitch that they are suede. I assume that this material is a form of suede material but I was under the impression that they were made of genuine suede.,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4523,0.5,neutral,roberta,"I like em, not what I was actually hoping for",So these are nothing like the name brand ones. I have the name brand ones. But not these are fluffy and comfy. I won't wear them out but house shoes for sure.,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.6125,0.5,neutral,roberta,"Keeping item, but ...","Yes, furry, warm, cushy, comfy, but the seam on the top down the middle is an inch off of center. So I'll keep these for yard shoes, but I'm ordering another pair from Amazon.",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4562,0.5,neutral,roberta,Cute but not exactly like pic,Comfy but definitely a little thicker than I would’ve liked and look like funny. But for the price I’m just gonna keep them and wear them around the house!,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.6201,0.5,neutral,roberta,,I take a 7 1/2 and my toe hits the top of the shoe little bulky for me,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.4786,0.5,neutral,roberta,Cheaply Made,These are cheaply made and the soles are very bulky.,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.6799,0.5,neutral,roberta,Indoor use only,Only for indoor. Bottoms are thin and cheap.,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.6788,0.5,neutral,roberta,,I thought they were a shoe. They are not. They are differently a slipper. The soles are rubber but soft,,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.5263,0.5,neutral,roberta,Comfy,"The decorative threading came off of one pair after about 2 weeks. I still wear them, just not in public.",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.431,0.5,neutral,roberta,Cheaper looking than advertised,"These are warm but the sole is cheap, and I can tell they're not going to last long. They're also not as cushioned as I expected.",,False,0
9274816194,,https://www.walmart.com/ip/BERANMEY-Cozy-Platform-Fuzzy-Slippers-Women-Men-Short-Ankle-Slippers-Anti-Slip-Sole-Lined-Warm-Furry-Perfect-Indoor-Outdoor-Use/9274816194?classType=VARIANT&adsRedirect=true,Anonymous,,neutral,0.628,0.5,neutral,roberta,Not an Ugg dupe,"Not an Ugg dupe, very light weight but expected because it is a slipper. They are warm/soft but look big on your feet",,False,0
35644375,,https://www.walmart.com/ip/Clean-Clear-Day-and-Night-Acne-Face-Wash-Oil-Free-8-fl-oz-2-Pack/35644375?classType=VARIANT&from=/search,Anonymous,,neutral,0.5088,0.5,neutral,roberta,,"I like the fact that it's got to be that burst when you were washing your face. I do, however wish that it made more foam so as to at least look like it's cleaning my face more than it is. I feel that it is not clean as well as it should especially for the price.",,False,0
35644375,,https://www.walmart.com/ip/Clean-Clear-Day-and-Night-Acne-Face-Wash-Oil-Free-8-fl-oz-2-Pack/35644375?classType=VARIANT&from=/search,Anonymous,,neutral,0.4201,0.5,neutral,roberta,Clean,"Ive used this duo so long that if I go to the store and they are(rare situation) out, I immediately order online once I return home if I only have a couple weeks of use left. I am now 61 years old and have no idea what else I'd trust to wash my face. My face feels smooth and not dry after I use it. Ive been using the day wash so long that it was with me through my teenage ache years and young broken heart when crying in the shower! So, to change from my favorite facial cleaner now, nah it is not in my plans!",,False,0
35644375,,https://www.walmart.com/ip/Clean-Clear-Day-and-Night-Acne-Face-Wash-Oil-Free-8-fl-oz-2-Pack/35644375?classType=VARIANT&from=/search,Anonymous,,neutral,0.5601,0.5,neutral,roberta,Acne Battling Soap,I like that the beads help wash away dirt and oil from your skin BUT if you have naturally dry skin this will dry your skin out MORE. I recommend using a moisturizer after.,,False,0
35644375,,https://www.walmart.com/ip/Clean-Clear-Day-and-Night-Acne-Face-Wash-Oil-Free-8-fl-oz-2-Pack/35644375?classType=VARIANT&from=/search,Anonymous,,neutral,0.5343,0.5,neutral,roberta,Why Your Seeing Certain Results,"SO i have been seeing reviews that say they get a burning sensation from using the clean and clear morning burst face cleanser but that they are also using a brush with it. The reason that you are getting this burning sensation when you use the product is because you are ALSO using the brush. Cleaning you skin with a brush is also a method of exfoliation, which is NOT a bad thing EXCEPT for when you do that everyday. YOU DO NOT WANT TO BE EXFOLIATING EVERYDAY. I strongly recommend to only exfoliate once or twice a week because otherwise in the long run you will be taking a toll on your skin and you will be constantly removing skin cells everyday which will cause you skin to look more aged. The beads in this cleanser are already a gentle exfoliant.",,False,0
35644375,,https://www.walmart.com/ip/Clean-Clear-Day-and-Night-Acne-Face-Wash-Oil-Free-8-fl-oz-2-Pack/35644375?classType=VARIANT&from=/search,Anonymous,,neutral,0.4848,0.5,neutral,roberta,Switched to this from different brand,I used a brand called Boscia for a few years but it never cleared my acne on my combo skin. I tried sample sizes of the morning burst and night relaxing now my skin is clear so I plan on buying full sizes. Strongly recommend a good moisturizer with these products.,,False,0
35644375,,https://www.walmart.com/ip/Clean-Clear-Day-and-Night-Acne-Face-Wash-Oil-Free-8-fl-oz-2-Pack/35644375?classType=VARIANT&from=/search,Anonymous,,neutral,0.472,0.5,neutral,roberta,Good and bad,When i started going back to school i got this product to feel refreshed and brighten my skin in the morning which it did. It feels soft on your skin and does what it says it does but i noticed i started to get red spots and blotchy skin. Sometimes it made my face itch and had a rash type of look on my cheeks and chin but that might just be my skin. It is good for its purpose but there are side affects.,,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4248,0.5,neutral,roberta,Thumbs down for new formula,"[This review was collected as part of a promotion.] I've been using this product for my coarse colored hair for couple years now and it worked great in my asian bleached blond hair. Beside from smelling nice for so long it helped detangle my hair and made it so soft. However, they changed to a new formula and this new product looks like it thinner textured and my hair isn't as soft as it feels as the old product. The conditioner formula is even worse! The old conditioner had a rich texture and made my hair soft for days. This new product sucks, put it on seconds later and it turns to water like. Not worthing the money anymore",,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4493,0.5,neutral,roberta,Gotta find a new shampoo after almost ten years...,"[This review was collected as part of a promotion.] I have been dying my hair a fire engine red since high school. Ever since then, I have religiously used Wella shampoo and NOTHING else. Nearly ten years! It kept my hair vivid and healthy. When I ran out of my stockpile, I could only find Invigo everywhere, and gave it a try. Not only does it smell absolutely horrible, but my hair is waxy and I can SEE the color being shed from my hair in the shower. Really hoping they revert back to the old formula soon. Massively disappointing.",,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4308,0.5,neutral,roberta,Bring back the old formula!!,"[This review was collected as part of a promotion.] I've been using the old formula for at least 7 years. It was the only shampoo/conditioner I had found that not only worked best for my hair, but had a pleasant and not overpowering scent. I am very sensitive to odors. I only use unscented deodorant, laundry soap, etc. I cannot tell you how this product works because I could not even use it. The scent is awful and too strong. I have returned the product and am on the search for a new shampoo. Please bring the old formula back. You have unfortunately lost a loyal customer. :(",,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4712,0.5,neutral,roberta,A COMPLETE FIASCO,"[This review was collected as part of a promotion.] Wella Brillance was my holy grail shampoo for years. I usually buy 2 - 1L bottles at a time, so when I received these new ones I was disappointed that they changed completely - formula, smell, and bottle. As disappointing as this was I decided to give it a chance, perhaps the product was actually improved. After two weeks of almost daily use here's how it performed: - The smell is ok if you're into lime, but I'm not a fan. Part of the appeal of the original was how beautiful yet subtle the scent was. - It doesn't lather, I had to use 2X the amount of shampoo to get any decent lather - even then I had to shampoo twice. - My hair has become dull, dry and flat. - It's become incredibly static, it's unreal how much - if I run my hand down the side my hair just lifts up as if I'd rubbed a balloon on it. Just today I was having a conversation outside of my gym and as I was talking I moved my hair off my shoulder and it generated so much static my hair lifted up and then stuck all across my face. It was a little embarrassing, but I laughed it off. My overall experience is that this is one of the worst shampoos I've ever used. It seems as if Wella has essentially created a new product, discontinued an old one, and just piggybacked on the original products' positive reviews and high ratings. They really should have officially discontinued Wells Brilliance and created a new product entirely. It's a shame at what Wella has done with this product. This is a complete fiasco.",,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4582,0.5,neutral,roberta,Where do I even start?,"[This review was collected as part of a promotion.] I have been using the Wella line of Brilliance Shampoo and Conditioner for fine hair faithfully for almost 2 years now and it has worked wonderfully. However, this new formula for Normal/Fine hair does not lather or retain color as well and it leaves my hair feeling hard/difficult to style. Also, the smell is not as pleasant. I'm sorry to say that although I have loved all the Wella products that I have used in the past, I cannot continue to use this new product formula and will be looking for a new line of Shampoo and Conditioner to try.",,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4098,0.5,neutral,roberta,If the old brilliant formula was a 10+ this is 1,"[This review was collected as part of a promotion.] Used the old brilliant formula for 5+ years -perfect!It gave shine,depth,thickness and bounce. The new regrettably doesn't work and alarmingly seems to strip/fade colour near the roots.Please bring back the diamond dust formula.",,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.532,0.5,neutral,roberta,Wella please listen!,[This review was collected as part of a promotion.] 42 of 54 reviews give this new formula 1 star. Wella please listen to the consumer and bring back the old formula!,,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4305,0.5,neutral,roberta,Make the previous one again please.,[This review was collected as part of a promotion.] I had been using Wella for years. Why change something that was already so good.,,False,0
471765925,,https://www.walmart.com/ip/Wella-Invigo-Brilliance-Normal-Shampoo-33-8-oz/471765925?classType=REGULAR&from=/search,Anonymous,,neutral,0.4637,0.5,neutral,roberta,Wella please listen!,42 of 54 reviews give this new formula 1 star. Wella please listen to the consumer and bring back the old formula!,,False,0
